Speaker	GlobalIndex	StartTime	StopTime	Tokens	NGrams	SelfShared	OtherShared	N	OverlapCount	OverlapSeconds	AvgOverlap	Day	Reality
f	102	1:57:17	1:57:20	1	0	0	0	4	0	0	0	1	10
f	103	1:58:58	1:59:1	1	0	0	0	4	0	0	0	1	10
f	104	2:1:14	2:1:23	2	0	0	0	4	0	0	0	1	10
f	105	2:1:28	2:1:37	1	0	0	0	4	0	0	0	1	10
f	106	2:4:6	2:4:8	1	0	0	0	4	0	0	0	1	10
f	107	2:4:23	2:4:26	1	0	0	0	4	0	0	0	1	10
f	108	2:4:52	2:4:54	1	0	0	0	4	0	0	0	1	10
g	109	2:7:30	2:7:32	3	0	0	0	4	0	0	0	1	10
f	110	2:8:26	2:8:28	1	0	0	0	4	0	0	0	1	10
g	111	2:9:25	2:9:29	6	3	0	0	4	0	0	0	1	10
g	112	2:9:52	2:9:58	7	4	0	0	4	0	0	0	1	10
g	113	2:10:12	2:10:21	10	7	0	0	4	0	0	0	1	10
f	114	2:10:35	2:10:40	10	7	0	0	4	0	0	0	1	10
g	115	2:11:15	2:11:21	1	0	0	0	4	0	0	0	1	10
g	116	2:12:35	2:12:40	9	6	0	0	4	0	0	0	1	10
f	117	2:15:24	2:15:25	1	0	0	0	4	0	0	0	1	10
f	118	2:15:38	2:15:42	19	16	0	0	4	0	0	0	1	10
f	119	2:16:16	2:16:23	1	0	0	0	4	0	0	0	1	10
g	120	2:17:5	2:17:11	22	19	0	0	4	0	0	0	1	10
g	121	2:18:2	2:18:2	1	0	0	0	4	0	0	0	1	10
g	122	2:18:19	2:18:25	15	12	0	0	4	0	0	0	1	10
g	123	2:19:9	2:19:9	10	7	0	0	4	0	0	0	1	10
f	124	2:20:41	2:20:42	1	0	0	0	4	0	0	0	1	10
f	125	2:22:5	2:22:8	1	0	0	0	4	0	0	0	1	10
g	126	2:22:46	2:22:49	5	2	0	0	4	0	0	0	1	10
g	127	2:22:45	2:22:53	1	0	0	0	4	0	0	0	1	10
g	128	2:22:47	2:22:56	1	0	0	0	4	0	0	0	1	10
g	129	2:25:38	2:25:38	1	0	0	0	4	0	0	0	1	10
g	130	2:25:42	2:25:50	2	0	0	0	4	0	0	0	1	10
g	131	2:25:50	2:25:51	1	0	0	0	4	0	0	0	1	10
g	132	2:27:46	2:27:49	1	0	0	0	4	0	0	0	1	10
f	133	2:28:22	2:28:22	1	0	0	0	4	0	0	0	1	10
g	134	2:28:28	2:28:31	1	0	0	0	4	0	0	0	1	10
g	135	2:28:36	2:28:36	10	7	0	0	4	0	0	0	1	10
g	136	2:28:41	2:28:42	9	6	0	0	4	0	0	0	1	10
f	137	2:29:8	2:29:13	1	0	0	0	4	0	0	0	1	10
g	138	2:29:21	2:29:24	5	2	0	0	4	0	0	0	1	10
g	139	2:33:0	2:33:2	5	2	0	0	4	0	0	0	1	10
g	140	2:35:25	2:35:28	6	3	0	0	4	0	0	0	1	10
g	141	2:36:0	2:36:0	1	0	0	0	4	0	0	0	1	10
f	142	2:38:1	2:38:1	5	2	0	0	4	0	0	0	1	10
g	143	2:38:56	2:39:2	4	1	0	0	4	0	0	0	1	10
f	144	2:39:0	2:39:9	6	3	0	0	4	1	2	2	1	10
g	145	2:39:7	2:39:16	1	0	0	0	4	1	2	2	1	10
g	146	2:42:29	2:42:32	16	13	0	0	4	0	0	0	1	10
f	147	2:45:12	2:45:14	2	0	0	0	4	0	0	0	1	10
g	148	2:45:50	2:45:53	6	3	0	0	4	0	0	0	1	10
f	149	2:46:33	2:46:38	12	9	0	0	4	0	0	0	1	10
g	150	2:47:7	2:47:16	8	5	0	0	4	0	0	0	1	10
g	151	2:51:17	2:51:26	5	2	0	0	4	0	0	0	1	10
f	152	2:51:30	2:51:31	1	0	0	0	4	0	0	0	1	10
f	153	2:55:37	2:55:44	2	0	0	0	4	0	0	0	1	10
f	154	2:57:51	2:57:52	1	0	0	0	4	0	0	0	1	10
g	155	2:57:59	2:58:1	3	0	0	0	4	0	0	0	1	10
f	156	3:1:28	3:1:33	1	0	0	0	4	0	0	0	1	10
g	157	3:2:15	3:2:20	1	0	0	0	4	0	0	0	1	10
f	158	3:2:35	3:2:43	1	0	0	0	4	0	0	0	1	10
g	159	3:3:36	3:3:37	1	0	0	0	4	0	0	0	1	10
g	160	3:3:32	3:3:38	8	5	0	0	4	0	0	0	1	10
g	161	3:4:51	3:4:56	11	8	0	0	4	0	0	0	1	10
f	162	3:6:57	3:7:3	8	5	0	0	4	0	0	0	1	10
f	163	3:9:6	3:9:10	5	2	0	0	4	0	0	0	1	10
g	164	3:9:31	3:9:36	1	0	0	0	4	0	0	0	1	10
g	166	3:10:36	3:10:44	17	14	0	0	4	0	0	0	1	10
f	165	3:10:37	3:10:42	1	0	0	0	4	1	7	7	1	10
f	167	3:13:52	3:13:57	1	0	0	0	4	0	0	0	1	10
g	168	3:14:46	3:14:51	3	0	0	0	4	0	0	0	1	10
g	169	3:15:40	3:15:42	3	0	0	0	4	0	0	0	1	10
g	170	3:21:14	3:21:21	6	3	0	0	4	0	0	0	1	10
g	171	3:22:0	3:22:4	7	4	0	0	4	0	0	0	1	10
g	172	3:23:7	3:23:8	1	0	0	0	4	0	0	0	1	10
g	173	3:24:14	3:24:16	1	0	0	0	4	0	0	0	1	10
f	174	3:26:41	3:26:42	7	4	0	0	4	0	0	0	1	10
g	175	3:27:11	3:27:18	5	2	0	0	4	0	0	0	1	10
g	176	3:27:47	3:27:52	4	1	0	0	4	0	0	0	1	10
g	177	3:31:55	3:32:3	6	3	0	0	4	0	0	0	1	10
f	178	3:32:36	3:32:39	2	0	0	0	4	0	0	0	1	10
f	179	3:32:56	3:33:3	2	0	0	0	4	0	0	0	1	10
f	180	3:33:22	3:33:30	1	0	0	0	4	0	0	0	1	10
g	181	3:35:55	3:36:3	4	1	0	0	4	0	0	0	1	10
g	182	3:36:1	3:36:4	11	8	0	0	4	0	0	0	1	10
g	183	3:36:37	3:36:37	4	1	0	0	4	0	0	0	1	10
g	184	3:38:38	3:38:38	9	6	0	0	4	0	0	0	1	10
g	185	3:39:11	3:39:11	10	7	0	0	4	0	0	0	1	10
g	186	3:40:11	3:40:18	1	0	0	0	4	0	0	0	1	10
f	187	3:42:44	3:42:52	1	0	0	0	4	0	0	0	1	10
g	188	3:43:4	3:43:9	11	8	0	0	4	0	0	0	1	10
g	189	3:45:24	3:45:29	4	1	0	0	4	0	0	0	1	10
g	190	3:46:12	3:46:17	10	7	0	0	4	0	0	0	1	10
f	191	3:46:16	3:46:23	5	2	0	0	4	1	1	1	1	10
g	192	3:49:59	3:50:2	9	6	0	0	4	0	0	0	1	10
f	0	0:0:43	0:0:44	12	8	0	0	5	0	0	0	1	10
g	1	0:1:7	0:1:10	7	3	0	0	5	0	0	0	1	10
f	2	0:1:15	0:1:15	1	0	0	0	5	0	0	0	1	10
f	3	0:1:37	0:1:38	7	3	0	0	5	0	0	0	1	10
g	4	0:2:14	0:2:21	5	1	0	0	5	0	0	0	1	10
f	5	0:6:18	0:6:21	4	0	0	0	5	0	0	0	1	10
g	6	0:6:32	0:6:34	7	3	0	0	5	0	0	0	1	10
g	7	0:8:53	0:8:55	1	0	0	0	5	0	0	0	1	10
g	8	0:10:2	0:10:7	7	3	0	0	5	0	0	0	1	10
f	9	0:10:23	0:10:24	4	0	0	0	5	0	0	0	1	10
f	10	0:12:46	0:12:46	5	1	0	0	5	0	0	0	1	10
g	11	0:15:41	0:15:44	13	9	0	0	5	0	0	0	1	10
f	12	0:16:41	0:16:48	1	0	0	0	5	0	0	0	1	10
f	13	0:17:11	0:17:12	1	0	0	0	5	0	0	0	1	10
g	14	0:18:11	0:18:20	4	0	0	0	5	0	0	0	1	10
f	15	0:19:24	0:19:28	1	0	0	0	5	0	0	0	1	10
g	16	0:20:29	0:20:33	3	0	0	0	5	0	0	0	1	10
f	17	0:20:37	0:20:43	1	0	0	0	5	0	0	0	1	10
g	18	0:22:2	0:22:7	8	4	0	0	5	0	0	0	1	10
f	19	0:22:23	0:22:30	1	0	0	0	5	0	0	0	1	10
g	20	0:23:57	0:23:58	1	0	0	0	5	0	0	0	1	10
f	21	0:27:36	0:27:43	1	0	0	0	5	0	0	0	1	10
f	22	0:27:49	0:27:56	1	0	0	0	5	0	0	0	1	10
g	23	0:28:24	0:28:31	1	0	0	0	5	0	0	0	1	10
f	24	0:29:4	0:29:11	5	1	0	0	5	0	0	0	1	10
g	25	0:29:56	0:29:58	6	2	0	0	5	0	0	0	1	10
f	26	0:29:56	0:30:2	1	0	0	0	5	1	6	6	1	10
g	27	0:30:39	0:30:44	5	1	0	0	5	0	0	0	1	10
g	28	0:32:33	0:32:40	1	0	0	0	5	0	0	0	1	10
g	29	0:33:33	0:33:36	2	0	0	0	5	0	0	0	1	10
f	30	0:34:29	0:34:32	1	0	0	0	5	0	0	0	1	10
g	31	0:37:9	0:37:15	11	7	0	0	5	0	0	0	1	10
f	32	0:37:36	0:37:41	5	1	0	0	5	0	0	0	1	10
g	33	0:40:45	0:40:47	7	3	0	0	5	0	0	0	1	10
f	34	0:42:3	0:42:7	1	0	0	0	5	0	0	0	1	10
f	35	0:43:16	0:43:23	1	0	0	0	5	0	0	0	1	10
f	36	0:43:38	0:43:47	3	0	0	0	5	0	0	0	1	10
g	37	0:46:17	0:46:17	11	7	0	0	5	0	0	0	1	10
f	38	0:50:1	0:50:8	9	5	0	0	5	0	0	0	1	10
g	39	0:50:14	0:50:15	7	3	0	0	5	0	0	0	1	10
g	40	0:50:36	0:50:37	1	0	0	0	5	0	0	0	1	10
g	41	0:50:42	0:50:49	11	7	0	0	5	0	0	0	1	10
g	42	0:51:31	0:51:35	16	12	0	0	5	0	0	0	1	10
f	43	0:52:5	0:52:10	1	0	0	0	5	0	0	0	1	10
g	44	0:53:22	0:53:24	8	4	0	0	5	0	0	0	1	10
f	45	0:53:46	0:53:54	1	0	0	0	5	0	0	0	1	10
g	46	0:55:42	0:55:42	1	0	0	0	5	0	0	0	1	10
g	47	0:56:7	0:56:11	7	3	0	0	5	0	0	0	1	10
f	48	0:56:49	0:56:53	15	11	0	0	5	0	0	0	1	10
g	49	0:56:54	0:57:3	1	0	0	0	5	0	0	0	1	10
f	50	0:57:14	0:57:17	7	3	0	0	5	0	0	0	1	10
f	51	0:57:50	0:57:51	9	5	0	0	5	0	0	0	1	10
f	52	0:58:8	0:58:15	1	0	0	0	5	0	0	0	1	10
f	53	0:58:57	0:59:6	11	7	0	0	5	0	0	0	1	10
f	54	1:0:53	1:0:53	6	2	0	0	5	0	0	0	1	10
f	55	1:2:27	1:2:33	6	2	0	0	5	0	0	0	1	10
g	56	1:2:32	1:2:37	1	0	0	0	5	1	1	1	1	10
g	57	1:4:11	1:4:12	15	11	0	0	5	0	0	0	1	10
f	58	1:5:21	1:5:26	3	0	0	0	5	0	0	0	1	10
f	59	1:9:30	1:9:36	3	0	0	0	5	0	0	0	1	10
g	60	1:10:2	1:10:6	14	10	0	0	5	0	0	0	1	10
g	61	1:12:34	1:12:36	6	2	0	0	5	0	0	0	1	10
g	63	1:13:27	1:13:35	3	0	0	0	5	0	0	0	1	10
f	62	1:13:30	1:13:34	1	0	0	0	5	1	5	5	1	10
g	64	1:13:35	1:13:35	10	6	0	0	5	0	0	0	1	10
f	65	1:14:47	1:14:54	3	0	0	0	5	0	0	0	1	10
f	66	1:15:5	1:15:8	1	0	0	0	5	0	0	0	1	10
g	67	1:15:36	1:15:37	9	5	0	0	5	0	0	0	1	10
g	68	1:18:7	1:18:14	2	0	0	0	5	0	0	0	1	10
f	69	1:18:55	1:18:59	1	0	0	0	5	0	0	0	1	10
f	70	1:19:4	1:19:10	10	6	0	0	5	0	0	0	1	10
g	71	1:26:46	1:26:50	19	15	0	0	5	0	0	0	1	10
f	72	1:26:53	1:27:0	15	11	0	0	5	0	0	0	1	10
g	73	1:29:22	1:29:23	4	0	0	0	5	0	0	0	1	10
g	74	1:32:24	1:32:26	1	0	0	0	5	0	0	0	1	10
f	75	1:33:30	1:33:35	2	0	0	0	5	0	0	0	1	10
g	76	1:35:9	1:35:18	12	8	0	0	5	0	0	0	1	10
g	77	1:36:2	1:36:8	4	0	0	0	5	0	0	0	1	10
g	78	1:36:38	1:36:43	3	0	0	0	5	0	0	0	1	10
g	79	1:41:10	1:41:18	15	11	0	0	5	0	0	0	1	10
g	80	1:44:32	1:44:33	1	0	0	0	5	0	0	0	1	10
g	81	1:44:29	1:44:38	6	2	0	0	5	0	0	0	1	10
f	82	1:45:50	1:45:56	10	6	0	0	5	0	0	0	1	10
f	83	1:46:28	1:46:32	1	0	0	0	5	0	0	0	1	10
f	84	1:49:4	1:49:12	9	5	0	0	5	0	0	0	1	10
g	85	1:49:15	1:49:16	6	2	0	0	5	0	0	0	1	10
f	86	1:50:20	1:50:25	1	0	0	0	5	0	0	0	1	10
g	87	1:50:34	1:50:42	1	0	0	0	5	0	0	0	1	10
f	90	1:51:11	1:51:16	1	0	0	0	5	0	0	0	1	10
g	88	1:51:12	1:51:14	5	1	0	0	5	1	4	4	1	10
g	89	1:51:6	1:51:15	1	0	0	0	5	1	4	4	1	10
f	91	1:51:21	1:51:25	1	0	0	0	5	0	0	0	1	10
f	92	1:51:24	1:51:26	6	2	0	0	5	0	0	0	1	10
f	93	1:51:49	1:51:58	1	0	0	0	5	0	0	0	1	10
g	94	1:53:29	1:53:37	14	10	0	0	5	0	0	0	1	10
g	95	1:54:10	1:54:10	1	0	0	0	5	0	0	0	1	10
f	96	1:54:40	1:54:45	1	0	0	0	5	0	0	0	1	10
f	97	1:54:54	1:54:58	1	0	0	0	5	0	0	0	1	10
g	98	1:55:10	1:55:17	8	4	0	0	5	0	0	0	1	10
f	99	1:55:19	1:55:24	4	0	0	0	5	0	0	0	1	10
f	100	1:55:38	1:55:39	1	0	0	0	5	0	0	0	1	10
f	101	1:56:28	1:56:30	8	4	0	0	5	0	0	0	1	10
f	102	1:57:17	1:57:20	1	0	0	0	5	0	0	0	1	10
f	103	1:58:58	1:59:1	1	0	0	0	5	0	0	0	1	10
f	104	2:1:14	2:1:23	2	0	0	0	5	0	0	0	1	10
f	105	2:1:28	2:1:37	1	0	0	0	5	0	0	0	1	10
f	106	2:4:6	2:4:8	1	0	0	0	5	0	0	0	1	10
f	107	2:4:23	2:4:26	1	0	0	0	5	0	0	0	1	10
f	108	2:4:52	2:4:54	1	0	0	0	5	0	0	0	1	10
g	109	2:7:30	2:7:32	3	0	0	0	5	0	0	0	1	10
f	110	2:8:26	2:8:28	1	0	0	0	5	0	0	0	1	10
g	111	2:9:25	2:9:29	6	2	0	0	5	0	0	0	1	10
g	112	2:9:52	2:9:58	7	3	0	0	5	0	0	0	1	10
g	113	2:10:12	2:10:21	10	6	0	0	5	0	0	0	1	10
f	114	2:10:35	2:10:40	10	6	0	0	5	0	0	0	1	10
g	115	2:11:15	2:11:21	1	0	0	0	5	0	0	0	1	10
g	116	2:12:35	2:12:40	9	5	0	0	5	0	0	0	1	10
f	117	2:15:24	2:15:25	1	0	0	0	5	0	0	0	1	10
f	118	2:15:38	2:15:42	19	15	0	0	5	0	0	0	1	10
f	119	2:16:16	2:16:23	1	0	0	0	5	0	0	0	1	10
g	120	2:17:5	2:17:11	22	18	0	0	5	0	0	0	1	10
g	121	2:18:2	2:18:2	1	0	0	0	5	0	0	0	1	10
g	122	2:18:19	2:18:25	15	11	0	0	5	0	0	0	1	10
g	123	2:19:9	2:19:9	10	6	0	0	5	0	0	0	1	10
f	124	2:20:41	2:20:42	1	0	0	0	5	0	0	0	1	10
f	125	2:22:5	2:22:8	1	0	0	0	5	0	0	0	1	10
g	126	2:22:46	2:22:49	5	1	0	0	5	0	0	0	1	10
g	127	2:22:45	2:22:53	1	0	0	0	5	0	0	0	1	10
g	128	2:22:47	2:22:56	1	0	0	0	5	0	0	0	1	10
g	129	2:25:38	2:25:38	1	0	0	0	5	0	0	0	1	10
g	130	2:25:42	2:25:50	2	0	0	0	5	0	0	0	1	10
g	131	2:25:50	2:25:51	1	0	0	0	5	0	0	0	1	10
g	132	2:27:46	2:27:49	1	0	0	0	5	0	0	0	1	10
f	133	2:28:22	2:28:22	1	0	0	0	5	0	0	0	1	10
g	134	2:28:28	2:28:31	1	0	0	0	5	0	0	0	1	10
g	135	2:28:36	2:28:36	10	6	0	0	5	0	0	0	1	10
g	136	2:28:41	2:28:42	9	5	0	0	5	0	0	0	1	10
f	137	2:29:8	2:29:13	1	0	0	0	5	0	0	0	1	10
g	138	2:29:21	2:29:24	5	1	0	0	5	0	0	0	1	10
g	139	2:33:0	2:33:2	5	1	0	0	5	0	0	0	1	10
g	140	2:35:25	2:35:28	6	2	0	0	5	0	0	0	1	10
g	141	2:36:0	2:36:0	1	0	0	0	5	0	0	0	1	10
f	142	2:38:1	2:38:1	5	1	0	0	5	0	0	0	1	10
g	143	2:38:56	2:39:2	4	0	0	0	5	0	0	0	1	10
f	144	2:39:0	2:39:9	6	2	0	0	5	1	2	2	1	10
g	145	2:39:7	2:39:16	1	0	0	0	5	1	2	2	1	10
g	146	2:42:29	2:42:32	16	12	0	0	5	0	0	0	1	10
f	147	2:45:12	2:45:14	2	0	0	0	5	0	0	0	1	10
g	148	2:45:50	2:45:53	6	2	0	0	5	0	0	0	1	10
f	149	2:46:33	2:46:38	12	8	0	0	5	0	0	0	1	10
g	150	2:47:7	2:47:16	8	4	0	0	5	0	0	0	1	10
g	151	2:51:17	2:51:26	5	1	0	0	5	0	0	0	1	10
f	152	2:51:30	2:51:31	1	0	0	0	5	0	0	0	1	10
f	153	2:55:37	2:55:44	2	0	0	0	5	0	0	0	1	10
f	154	2:57:51	2:57:52	1	0	0	0	5	0	0	0	1	10
g	155	2:57:59	2:58:1	3	0	0	0	5	0	0	0	1	10
f	156	3:1:28	3:1:33	1	0	0	0	5	0	0	0	1	10
g	157	3:2:15	3:2:20	1	0	0	0	5	0	0	0	1	10
f	158	3:2:35	3:2:43	1	0	0	0	5	0	0	0	1	10
g	159	3:3:36	3:3:37	1	0	0	0	5	0	0	0	1	10
g	160	3:3:32	3:3:38	8	4	0	0	5	0	0	0	1	10
g	161	3:4:51	3:4:56	11	7	0	0	5	0	0	0	1	10
f	162	3:6:57	3:7:3	8	4	0	0	5	0	0	0	1	10
f	163	3:9:6	3:9:10	5	1	0	0	5	0	0	0	1	10
g	164	3:9:31	3:9:36	1	0	0	0	5	0	0	0	1	10
g	166	3:10:36	3:10:44	17	13	0	0	5	0	0	0	1	10
f	165	3:10:37	3:10:42	1	0	0	0	5	1	7	7	1	10
f	167	3:13:52	3:13:57	1	0	0	0	5	0	0	0	1	10
g	168	3:14:46	3:14:51	3	0	0	0	5	0	0	0	1	10
g	169	3:15:40	3:15:42	3	0	0	0	5	0	0	0	1	10
g	170	3:21:14	3:21:21	6	2	0	0	5	0	0	0	1	10
g	171	3:22:0	3:22:4	7	3	0	0	5	0	0	0	1	10
g	172	3:23:7	3:23:8	1	0	0	0	5	0	0	0	1	10
g	173	3:24:14	3:24:16	1	0	0	0	5	0	0	0	1	10
f	174	3:26:41	3:26:42	7	3	0	0	5	0	0	0	1	10
g	175	3:27:11	3:27:18	5	1	0	0	5	0	0	0	1	10
g	176	3:27:47	3:27:52	4	0	0	0	5	0	0	0	1	10
g	177	3:31:55	3:32:3	6	2	0	0	5	0	0	0	1	10
f	178	3:32:36	3:32:39	2	0	0	0	5	0	0	0	1	10
f	179	3:32:56	3:33:3	2	0	0	0	5	0	0	0	1	10
f	180	3:33:22	3:33:30	1	0	0	0	5	0	0	0	1	10
g	181	3:35:55	3:36:3	4	0	0	0	5	0	0	0	1	10
g	182	3:36:1	3:36:4	11	7	0	0	5	0	0	0	1	10
g	183	3:36:37	3:36:37	4	0	0	0	5	0	0	0	1	10
g	184	3:38:38	3:38:38	9	5	0	0	5	0	0	0	1	10
g	185	3:39:11	3:39:11	10	6	0	0	5	0	0	0	1	10
g	186	3:40:11	3:40:18	1	0	0	0	5	0	0	0	1	10
f	187	3:42:44	3:42:52	1	0	0	0	5	0	0	0	1	10
g	188	3:43:4	3:43:9	11	7	0	0	5	0	0	0	1	10
g	189	3:45:24	3:45:29	4	0	0	0	5	0	0	0	1	10
g	190	3:46:12	3:46:17	10	6	0	0	5	0	0	0	1	10
f	191	3:46:16	3:46:23	5	1	0	0	5	1	1	1	1	10
g	192	3:49:59	3:50:2	9	5	0	0	5	0	0	0	1	10
Speaker	GlobalIndex	StartTime	StopTime	Tokens	NGrams	SelfShared	OtherShared	N	OverlapCount	OverlapSeconds	AvgOverlap	Day	Reality
g	0	01:01:01	1:1:8	1	1	0	0	1	0	0	0	1	0
g	1	1:1:8	1:2:37	8	8	0	0	1	0	0	0	1	0
f	2	1:2:37	1:3:49	3	3	0	2	1	1	0	0	1	0
g	3	1:3:49	1:4:3	17	17	7	1	1	1	0	0	1	0
f	4	1:4:3	1:5:35	1	1	0	0	1	1	0	0	1	0
g	5	1:5:35	1:6:22	16	16	6	0	1	1	0	0	1	0
f	6	1:6:22	1:6:24	1	1	0	0	1	1	0	0	1	0
g	7	1:6:24	1:7:44	9	9	4	0	1	1	0	0	1	0
f	8	1:7:44	1:8:12	1	1	0	0	1	1	0	0	1	0
g	9	1:8:12	1:9:51	11	11	2	0	1	1	0	0	1	0
g	10	1:9:51	1:10:34	6	6	1	0	1	0	0	0	1	0
g	11	1:10:34	1:11:3	12	12	3	0	1	0	0	0	1	0
f	12	1:11:3	1:11:58	11	11	0	4	1	1	0	0	1	0
f	13	1:11:58	1:12:17	1	1	0	0	1	0	0	0	1	0
f	14	1:12:17	1:12:25	9	9	0	3	1	0	0	0	1	0
f	15	1:12:25	1:13:44	10	10	3	4	1	0	0	0	1	0
g	16	1:13:44	1:14:9	4	4	2	4	1	1	0	0	1	0
g	17	1:14:9	1:14:37	5	5	3	3	1	0	0	0	1	0
f	18	1:14:37	1:15:12	1	1	0	0	1	1	0	0	1	0
g	19	1:15:12	1:16:44	1	1	0	1	1	1	0	0	1	0
f	20	1:16:44	1:17:2	5	5	0	0	1	1	0	0	1	0
g	21	1:17:2	1:17:6	7	7	0	4	1	1	0	0	1	0
f	22	1:17:6	1:17:50	1	1	0	0	1	1	0	0	1	0
g	23	1:17:50	1:19:6	5	5	2	0	1	1	0	0	1	0
g	24	1:19:6	1:19:49	1	1	0	0	1	0	0	0	1	0
g	25	1:19:49	1:21:5	1	1	0	0	1	0	0	0	1	0
f	26	1:21:5	1:22:35	1	1	1	0	1	1	0	0	1	0
g	27	1:22:35	1:24:4	1	1	0	1	1	1	0	0	1	0
g	28	1:24:4	1:24:8	7	7	0	0	1	0	0	0	1	0
f	29	1:24:8	1:25:18	5	5	0	1	1	1	0	0	1	0
g	30	1:25:18	1:25:38	11	11	1	3	1	1	0	0	1	0
f	31	1:25:38	1:26:54	1	1	0	0	1	1	0	0	1	0
f	32	1:26:54	1:27:4	1	1	0	0	1	0	0	0	1	0
f	33	1:27:4	1:28:51	3	3	0	2	1	0	0	0	1	0
g	34	1:28:51	1:28:52	2	2	1	2	1	1	0	0	1	0
f	35	1:28:52	1:29:54	1	1	0	0	1	1	0	0	1	0
g	36	1:29:54	1:31:39	11	11	1	0	1	1	0	0	1	0
f	37	1:31:39	1:33:10	1	1	0	0	1	1	0	0	1	0
g	38	1:33:10	1:34:29	1	1	0	0	1	1	0	0	1	0
g	39	1:34:29	1:34:41	5	5	0	0	1	0	0	0	1	0
g	40	1:34:41	1:34:47	4	4	0	0	1	0	0	0	1	0
f	41	1:34:47	1:36:15	1	1	0	0	1	1	0	0	1	0
g	42	1:36:15	1:37:12	3	3	1	1	1	1	0	0	1	0
f	43	1:37:12	1:39:7	1	1	0	0	1	1	0	0	1	0
g	44	1:39:7	1:39:36	7	7	0	1	1	1	0	0	1	0
g	45	1:39:36	1:39:44	3	3	0	0	1	0	0	0	1	0
f	46	1:39:44	1:40:14	2	2	0	0	1	1	0	0	1	0
g	47	1:40:14	1:40:53	11	11	0	0	1	1	0	0	1	0
f	48	1:40:53	1:41:9	7	7	0	0	1	1	0	0	1	0
f	49	1:41:9	1:41:16	5	5	1	1	1	0	0	0	1	0
g	50	1:41:16	1:41:28	1	1	0	0	1	1	0	0	1	0
g	51	1:41:28	1:42:4	1	1	0	0	1	0	0	0	1	0
f	52	1:42:4	1:42:54	1	1	0	1	1	1	0	0	1	0
g	53	1:42:54	1:42:54	5	5	0	0	1	1	0	0	1	0
g	54	1:42:54	1:43:52	1	1	0	0	1	1	0	0	1	0
g	55	1:43:52	1:43:52	2	2	0	0	1	0	0	0	1	0
g	56	1:43:52	1:45:50	8	8	0	0	1	0	0	0	1	0
f	57	1:45:50	1:47:31	1	1	1	0	1	1	0	0	1	0
g	58	1:47:31	1:49:9	1	1	0	1	1	1	0	0	1	0
f	59	1:49:9	1:50:12	1	1	0	0	1	1	0	0	1	0
g	60	1:50:12	1:50:34	7	7	0	0	1	1	0	0	1	0
g	61	1:50:34	1:51:43	7	7	0	0	1	0	0	0	1	0
f	62	1:51:43	1:51:44	1	1	0	0	1	1	0	0	1	0
f	63	1:51:44	1:51:58	12	12	0	8	1	0	0	0	1	0
g	64	1:51:58	1:52:48	1	1	0	0	1	1	0	0	1	0
f	65	1:52:48	1:53:22	1	1	0	0	1	1	0	0	1	0
g	66	1:53:22	1:53:59	1	1	0	1	1	1	0	0	1	0
f	67	1:53:59	1:54:16	1	1	0	0	1	1	0	0	1	0
g	68	1:54:16	1:56:3	13	13	0	0	1	1	0	0	1	0
f	69	1:56:3	1:57:40	1	1	0	0	1	1	0	0	1	0
g	70	1:57:40	1:59:36	9	9	3	0	1	1	0	0	1	0
g	71	1:59:36	1:59:40	3	3	2	0	1	0	0	0	1	0
g	72	1:59:40	1:59:55	7	7	2	0	1	0	0	0	1	0
f	73	1:59:55	2:1:49	1	1	0	0	1	1	0	0	1	0
f	74	2:1:49	2:1:59	8	8	0	1	1	0	0	0	1	0
g	75	2:1:59	2:2:3	1	1	0	0	1	1	0	0	1	0
f	76	2:2:3	2:2:5	4	4	0	0	1	1	0	0	1	0
f	77	2:2:5	2:2:37	3	3	0	0	1	0	0	0	1	0
f	78	2:2:37	2:2:50	1	1	0	0	1	0	0	0	1	0
f	79	2:2:50	2:3:47	6	6	0	0	1	0	0	0	1	0
f	80	2:3:47	2:3:56	9	9	3	0	1	0	0	0	1	0
f	81	2:3:56	2:5:52	2	2	1	0	1	0	0	0	1	0
f	82	2:5:52	2:6:21	7	7	0	0	1	0	0	0	1	0
f	83	2:6:21	2:6:44	5	5	0	0	1	0	0	0	1	0
g	84	2:6:44	2:7:52	14	14	0	1	1	1	0	0	1	0
f	85	2:7:52	2:8:43	15	15	0	4	1	1	0	0	1	0
g	86	2:8:43	2:8:52	8	8	2	0	1	1	0	0	1	0
g	87	2:8:52	2:9:21	1	1	0	0	1	0	0	0	1	0
g	88	2:9:21	2:9:47	9	9	0	4	1	0	0	0	1	0
f	89	2:9:47	2:11:15	2	2	0	0	1	1	0	0	1	0
g	90	2:11:15	2:12:32	3	3	1	0	1	1	0	0	1	0
f	91	2:12:32	2:13:2	1	1	0	0	1	1	0	0	1	0
g	92	2:13:2	2:13:43	1	1	0	0	1	1	0	0	1	0
g	93	2:13:43	2:14:35	1	1	0	0	1	0	0	0	1	0
g	94	2:14:35	2:16:17	4	4	0	0	1	0	0	0	1	0
g	95	2:16:17	2:16:35	5	5	1	0	1	0	0	0	1	0
f	96	2:16:35	2:18:2	4	4	0	1	1	1	0	0	1	0
g	97	2:18:2	2:19:39	6	6	0	1	1	1	0	0	1	0
g	98	2:19:39	2:21:4	1	1	0	0	1	0	0	0	1	0
g	99	2:21:4	2:22:25	11	11	0	1	1	0	0	0	1	0
